task,transform,parcel,lb,ub,variable,estimate,p
Axcpt,unscaled,LH_DorsAttn_Post_12,-2.61364489770415e-05,0.0685987077100574,multivariate,0.0308148921791037,0.9615
Axcpt,unscaled,LH_DorsAttn_Post_12,0.0078267748698314,0.0319986955085668,contrast,0.0182120125514195,0.002
Axcpt,unscaled,LH_DorsAttn_Post_13,-0.0216034499252782,0.00885888181891492,univariate,-0.00628107074388155,0.2076
Axcpt,unscaled,LH_DorsAttn_Post_13,-0.0128560370803741,0.0310625732610436,multivariate,0.00936464519834301,0.7976
Axcpt,unscaled,LH_DorsAttn_Post_13,0.00601362315275807,0.0287417534466873,contrast,0.0156457159422246,0.00360000000000005
Axcpt,unscaled,LH_DorsAttn_Post_14,-0.00680073319331817,0.0331018887622047,univariate,0.0114718205006134,0.8705
Axcpt,unscaled,LH_DorsAttn_Post_14,0.0127847509977286,0.0758756767858571,multivariate,0.0367984728481916,0.9972
Axcpt,unscaled,LH_DorsAttn_Post_14,0.0128867661615723,0.0525778979727645,contrast,0.0253266523475782,0.000399999999999956
Axcpt,unscaled,LH_DorsAttn_Post_15,-0.00190294398791425,0.0445491524116685,univariate,0.0147436941853685,0.9186
Axcpt,unscaled,LH_DorsAttn_Post_15,0.00680283379019494,0.0807778665693368,multivariate,0.0281491519458617,0.9791
Axcpt,unscaled,LH_DorsAttn_Post_15,0.00252073031390338,0.0367712717745552,contrast,0.0134054577604933,0.0478000000000001
Axcpt,unscaled,LH_DorsAttn_Post_16,-0.0343047590543551,0.00833123936213645,univariate,-0.00985934706520672,0.1789
Axcpt,unscaled,LH_DorsAttn_Post_16,-0.0339024494490425,0.0122845914415013,multivariate,-0.0070254202637276,0.2786
Axcpt,unscaled,LH_DorsAttn_Post_16,-0.00208533427877103,0.00835864235666164,contrast,0.00283392680147912,0.2968
Axcpt,unscaled,LH_DorsAttn_Post_17,-0.0287022625048607,0.0142106444654021,univariate,-0.00129430281512655,0.4782
Axcpt,unscaled,LH_DorsAttn_Post_17,-0.0379617901473907,0.0169490250063124,multivariate,-0.00223795842691543,0.4568
Axcpt,unscaled,LH_DorsAttn_Post_17,-0.00966464680319921,0.00859766496104854,contrast,-0.000943655611788885,0.8242
Axcpt,unscaled,LH_DorsAttn_FEF_1,-0.00586346966231831,0.0311798820343854,univariate,0.0127614215127326,0.9094
Axcpt,unscaled,LH_DorsAttn_FEF_1,0.00156860548462565,0.0440072297394101,multivariate,0.0221949941906623,0.9786
Axcpt,unscaled,LH_DorsAttn_FEF_1,0.00306150024799392,0.0200125324436851,contrast,0.0094335726779297,0.0107999999999999
Axcpt,unscaled,LH_DorsAttn_FEF_2,-0.000901353446425703,0.029997440063087,univariate,0.0145322190233383,0.9653
Axcpt,unscaled,LH_DorsAttn_FEF_2,0.00701330999297764,0.046138599212357,multivariate,0.0267134737848701,0.9949
Axcpt,unscaled,LH_DorsAttn_FEF_2,0.00414086962954617,0.0207392447248001,contrast,0.0121812547615318,0.00419999999999998
Axcpt,unscaled,LH_DorsAttn_FEF_3,0.00115705966178472,0.0441705289977821,univariate,0.0186140702616673,0.9655
Axcpt,unscaled,LH_DorsAttn_FEF_3,0.00663033563982296,0.0559037350607771,multivariate,0.027819030728961,0.9901
Axcpt,unscaled,LH_DorsAttn_FEF_3,0.00342775171611699,0.0180521240900901,contrast,0.00920496046729369,0.0069999999999999
Axcpt,unscaled,LH_DorsAttn_FEF_4,-0.00141248611114716,0.0130427551330604,univariate,0.00564120400879837,0.9304
Axcpt,unscaled,LH_DorsAttn_FEF_4,0.0101229498728438,0.0292286234588871,multivariate,0.0190022721448914,1
Axcpt,unscaled,LH_DorsAttn_FEF_4,0.00728635602442546,0.0215337003313381,contrast,0.013361068136093,0
Axcpt,unscaled,LH_DorsAttn_PrCv_1,0.00221966822030008,0.058141706630254,univariate,0.0241169702133927,0.9662
Axcpt,unscaled,LH_DorsAttn_PrCv_1,0.0162308631527597,0.0847921551888821,multivariate,0.0447453960328688,0.9967
Axcpt,unscaled,LH_DorsAttn_PrCv_1,0.00929126793657126,0.0364601864850387,contrast,0.0206284258194761,0.00180000000000002
Axcpt,unscaled,LH_DorsAttn_PrCv_2,-0.0182920044445141,0.0503365176720627,univariate,0.011474591207772,0.7308
Axcpt,unscaled,LH_DorsAttn_PrCv_2,-0.0144885608249237,0.0852072432222463,multivariate,0.0314219111223539,0.8867
Axcpt,unscaled,LH_DorsAttn_PrCv_2,0.00177979237595273,0.0520275350516846,contrast,0.0199473199145819,0.0771999999999999
Axcpt,unscaled,LH_SalVentAttn_ParOper_1,-0.0140280567817078,0.0481744523939343,univariate,0.0142832191856219,0.8091
Axcpt,unscaled,LH_SalVentAttn_ParOper_1,-0.010786570045633,0.0583981889126119,multivariate,0.0195126836141644,0.8737
Axcpt,unscaled,LH_SalVentAttn_ParOper_1,-0.00494295329251624,0.015944477143008,contrast,0.00522946442854255,0.33
Axcpt,unscaled,LH_SalVentAttn_ParOper_2,-0.000965304889931378,0.0426649373687613,univariate,0.0201046212230321,0.9613
Axcpt,unscaled,LH_SalVentAttn_ParOper_2,0.0145950645491517,0.0806094779991042,multivariate,0.0448738833718619,0.9969
Axcpt,unscaled,LH_SalVentAttn_ParOper_2,0.0108838049051903,0.0446708780856233,contrast,0.0247692621488297,0.00279999999999991
Axcpt,unscaled,LH_SalVentAttn_ParOper_3,-0.0193546192508988,0.0312300325424551,univariate,0.00604341016269537,0.6719
Axcpt,unscaled,LH_SalVentAttn_ParOper_3,-0.0164106127935396,0.0459061931291326,multivariate,0.0155223263091216,0.8386
Axcpt,unscaled,LH_SalVentAttn_ParOper_3,0.000392349662158788,0.0206772340700653,contrast,0.00947891614642619,0.0671999999999999
Axcpt,unscaled,LH_SalVentAttn_ParOper_4,0.000299597797138549,0.0636221851617367,univariate,0.02892738081265,0.9639
Axcpt,unscaled,LH_SalVentAttn_ParOper_4,0.0222307026828526,0.0908802791676239,multivariate,0.0518058828011458,0.9989
Axcpt,unscaled,LH_SalVentAttn_ParOper_4,0.0137901820235786,0.0346587536928094,contrast,0.0228785019884957,0
Axcpt,unscaled,LH_SalVentAttn_TempOcc_1,-0.0100776216721634,0.0226478266910534,univariate,0.0051742331681221,0.733
Axcpt,unscaled,LH_SalVentAttn_TempOcc_1,-0.00717567773133104,0.039212193208821,multivariate,0.0146340997840114,0.8925
Axcpt,unscaled,LH_SalVentAttn_TempOcc_1,-0.000330037362303668,0.0178059816098813,contrast,0.00945986661588927,0.0546
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_1,-0.00919101556214348,0.0404904654884836,univariate,0.0084182245819089,0.746
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_1,-0.0202585350804208,0.0635537644783426,multivariate,0.00894040284914749,0.6559
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_1,-0.0197908271022132,0.0245394413044854,contrast,0.000522178267238591,0.9922
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_2,-0.0292351315497005,0.0125061759152818,univariate,-0.00622638614821337,0.2792
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_2,-0.0492198778657984,0.00754066343271452,multivariate,-0.0133420507527772,0.1704
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_2,-0.0195944147849376,0.00146502766838082,contrast,-0.00711566460456382,0.1712
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_3,0.0179923737870532,0.0937038893986689,univariate,0.049336003042408,0.9978
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_3,0.0431046626999941,0.139866598717276,multivariate,0.0818920994511639,1
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_3,0.0187930067175494,0.0547653289581759,contrast,0.0325560964087559,0
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_4,-0.0116976715751463,0.0280986461328823,univariate,0.00454214687843067,0.6659
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_4,-0.0101105180866946,0.0415566927178021,multivariate,0.0124846758775861,0.8321
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_4,-0.00109313668272687,0.0188872548891719,contrast,0.00794252899915544,0.1156
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_5,0.0145267516524412,0.137866166975323,univariate,0.061612575742981,0.9872
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_5,0.0362846961354052,0.181639937840186,multivariate,0.0929623141277137,0.9989
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_5,0.0183381310954961,0.0511008010411271,contrast,0.0313497383847327,0
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_6,-0.0765016621599531,0.0243726529573121,univariate,-0.00588178322884971,0.4315
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_6,-0.109541956177276,0.0290718406097153,multivariate,-0.0105611390283932,0.4089
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_6,-0.0322747527914077,0.00804248656189653,contrast,-0.0046793557995435,0.661
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_7,-0.0170887487044762,0.0378587445599898,univariate,0.00798919166245468,0.7164
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_7,0.00144951283228568,0.0598270857551428,multivariate,0.0257938926997271,0.9658
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_7,0.00739968858856315,0.0289429272653554,contrast,0.0178047010372724,0.00120000000000009
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_8,-0.0251906003821641,0.0514538757344634,univariate,0.0100286518846347,0.6955
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_8,-0.0131804773532496,0.0748985829753035,multivariate,0.0243359020284999,0.8666
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_8,0.00472258088348993,0.0276617091740082,contrast,0.0143072501438652,0.00760000000000005
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_9,-0.00854844639804817,0.0367318615090521,univariate,0.0117751594927453,0.8442
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_9,0.00371476914936893,0.0470052448737794,multivariate,0.0240464675161159,0.9834
Axcpt,unscaled,LH_SalVentAttn_FrOperIns_9,0.00605535114353543,0.0200868942636588,contrast,0.0122713080233706,0
Axcpt,unscaled,LH_SalVentAttn_PFCl_1,-0.0121868101104062,0.0204853517273823,univariate,0.00203269336203375,0.5811
Axcpt,unscaled,LH_SalVentAttn_PFCl_1,-0.00521901043445266,0.0334210798922074,multivariate,0.0112415491211726,0.8751
Axcpt,unscaled,LH_SalVentAttn_PFCl_1,0.0017146761122107,0.0177193514892268,contrast,0.00920885575913884,0.0271999999999999
Axcpt,unscaled,LH_SalVentAttn_Med_1,-0.0301650243158521,0.00707812603337611,univariate,-0.00904180078164166,0.1728
Axcpt,unscaled,LH_SalVentAttn_Med_1,-0.0212042194380448,0.0221807359730295,multivariate,0.00172150870011376,0.5583
Axcpt,unscaled,LH_SalVentAttn_Med_1,0.00263675983474765,0.0186413340948501,contrast,0.0107633094817554,0.00940000000000007
Axcpt,unscaled,LH_SalVentAttn_Med_2,-0.0181592509650171,0.0167003486717887,univariate,-0.000446091114993372,0.4777
Axcpt,unscaled,LH_SalVentAttn_Med_2,-0.0181554262039864,0.020392051082284,multivariate,0.00139895091913581,0.5585
Axcpt,unscaled,LH_SalVentAttn_Med_2,-0.00457800141428355,0.00797460542961931,contrast,0.00184504203412918,0.5436
Axcpt,unscaled,LH_SalVentAttn_Med_3,-0.0203105523769918,0.0346262553162325,univariate,0.010140056659746,0.7652
Axcpt,unscaled,LH_SalVentAttn_Med_3,-0.00767829664051381,0.0460011733228117,multivariate,0.0196457814552851,0.9256
Axcpt,unscaled,LH_SalVentAttn_Med_3,0.00290298834624692,0.0177424222382696,contrast,0.00950572479553913,0.0089999999999999
Axcpt,unscaled,LH_SalVentAttn_Med_4,-0.0135871999075916,0.0318657218935116,univariate,0.00728794048807467,0.73
Axcpt,unscaled,LH_SalVentAttn_Med_4,-0.00557618448836707,0.051085274866192,multivariate,0.0170324641481208,0.8897
Axcpt,unscaled,LH_SalVentAttn_Med_4,0.00198046663435866,0.0217329515500459,contrast,0.00974452366004618,0.0346
Axcpt,unscaled,LH_SalVentAttn_Med_5,-0.0329815935612131,0.0313282164398278,univariate,0.00124808567575035,0.5309
Axcpt,unscaled,LH_SalVentAttn_Med_5,-0.0396337353695672,0.0330396190518099,multivariate,0.00177635936416698,0.5553
Axcpt,unscaled,LH_SalVentAttn_Med_5,-0.0076984504468665,0.00853123089466977,contrast,0.000528273688416625,0.8952
Axcpt,unscaled,LH_SalVentAttn_Med_6,-0.00333988915397882,0.0274888188943218,univariate,0.0092052369214,0.8798
Axcpt,unscaled,LH_SalVentAttn_Med_6,-0.00537722611912744,0.0317109603344338,multivariate,0.0108167281844309,0.878
Axcpt,unscaled,LH_SalVentAttn_Med_6,-0.00416729422414358,0.0081558461938751,contrast,0.00161149126303093,0.625
Axcpt,unscaled,LH_SalVentAttn_Med_7,-0.00256392272571971,0.0318903038255282,univariate,0.0123360958555613,0.9268
Axcpt,unscaled,LH_SalVentAttn_Med_7,-0.00518799167670338,0.0354847852447953,multivariate,0.0131734848226846,0.8919
Axcpt,unscaled,LH_SalVentAttn_Med_7,-0.00601138732410354,0.00763243309667466,contrast,0.000837388967123369,0.8112
Axcpt,unscaled,LH_Limbic_OFC_1,0.00250172417512978,0.148653002809987,univariate,0.0492009883969662,0.9458
Axcpt,unscaled,LH_Limbic_OFC_1,-0.00537563020576665,0.172843232108803,multivariate,0.0621674689946099,0.9288
Axcpt,unscaled,LH_Limbic_OFC_1,-0.0281226136186794,0.0594119589252702,contrast,0.0129664805976437,0.569
Axcpt,unscaled,LH_Limbic_OFC_2,-0.012279691471346,0.041800338281473,univariate,0.00696304765005991,0.6847
Axcpt,unscaled,LH_Limbic_OFC_2,-0.0131934660895205,0.0602027750764342,multivariate,0.0146671327468674,0.7939
Axcpt,unscaled,LH_Limbic_OFC_2,-0.00879814067414598,0.0242017723147541,contrast,0.00770408509680752,0.3772
Axcpt,unscaled,LH_Limbic_OFC_3,-0.0412147059077727,0.0780608004759357,univariate,0.00847426750496749,0.598
Axcpt,unscaled,LH_Limbic_OFC_3,-0.0427597346438013,0.0550444314107963,multivariate,0.00354240092378433,0.5471
Axcpt,unscaled,LH_Limbic_OFC_3,-0.0390363054850793,0.0287272315294221,contrast,-0.00493186658118316,0.7798
Axcpt,unscaled,LH_Limbic_OFC_4,-0.0195840991790122,0.0497034859837738,univariate,0.0056391757051374,0.6086
Axcpt,unscaled,LH_Limbic_OFC_4,-0.0420612101512795,0.0526997795289568,multivariate,0.00184086238728298,0.5243
Axcpt,unscaled,LH_Limbic_OFC_4,-0.039959368424124,0.0286005220790323,contrast,-0.00379831331785442,0.853
Axcpt,unscaled,LH_Limbic_OFC_5,-0.0618087156892717,0.160065229482822,univariate,0.0273151184954546,0.6827
Axcpt,unscaled,LH_Limbic_OFC_5,-0.114467600564494,0.111536372104681,multivariate,0.00818595885296758,0.568
Axcpt,unscaled,LH_Limbic_OFC_5,-0.0589337392801805,0.0111241879836562,contrast,-0.019129159642487,0.2908
Axcpt,unscaled,LH_Limbic_TempPole_1,-0.094828566002466,0.0678051383962181,univariate,-0.00564879710816762,0.4484
Axcpt,unscaled,LH_Limbic_TempPole_1,-0.0952897215116428,0.187195122440412,multivariate,0.0267175794863204,0.6494
Axcpt,unscaled,LH_Limbic_TempPole_1,-0.0266784765301357,0.137384003582887,contrast,0.032366376594488,0.4346
Axcpt,unscaled,LH_Limbic_TempPole_2,0.00151874513926138,0.0617249163236107,univariate,0.0266236547337251,0.9657
Axcpt,unscaled,LH_Limbic_TempPole_2,-0.00213118533042974,0.104495469413,multivariate,0.0463477478008161,0.9548
Axcpt,unscaled,LH_Limbic_TempPole_2,-0.0110635559757209,0.0551206262087414,contrast,0.019724093067091,0.241
Axcpt,unscaled,LH_Limbic_TempPole_3,-0.0389362949148733,0.0274460028509806,univariate,-0.00931367140858011,0.2833
Axcpt,unscaled,LH_Limbic_TempPole_3,-0.0795007937852657,0.0175936133239581,multivariate,-0.0211033628372599,0.1964
Axcpt,unscaled,LH_Limbic_TempPole_3,-0.0518020157458039,0.0157869655646179,contrast,-0.0117896914286798,0.5102
Axcpt,unscaled,LH_Limbic_TempPole_4,-0.181923448664945,0.0073850089479952,univariate,-0.0570265321058664,0.0969
Axcpt,unscaled,LH_Limbic_TempPole_4,-0.208917600910454,0.0598084183275209,multivariate,-0.0480055465056202,0.2363
Axcpt,unscaled,LH_Limbic_TempPole_4,-0.0485702251435592,0.0644420456592819,contrast,0.00902098560024622,0.7458
Axcpt,unscaled,LH_Limbic_TempPole_5,-0.0460207569131841,0.00555701028302658,univariate,-0.0146333221474852,0.1271
Axcpt,unscaled,LH_Limbic_TempPole_5,-0.0704074020831677,0.000137287425871201,multivariate,-0.0276496506721834,0.0507
Axcpt,unscaled,LH_Limbic_TempPole_5,-0.0313620874051229,0.00213311332761615,contrast,-0.0130163285246982,0.125
Axcpt,unscaled,LH_Limbic_TempPole_6,-0.0196507098424722,0.0209397968346166,univariate,0.00265461072723245,0.6079
Axcpt,unscaled,LH_Limbic_TempPole_6,-0.0139978652397354,0.0299485015212063,multivariate,0.00854344097968657,0.7829
Axcpt,unscaled,LH_Limbic_TempPole_6,-0.000644150646041325,0.013621911695035,contrast,0.00588883025245412,0.1084
Axcpt,unscaled,LH_Limbic_TempPole_7,0.00108892849444012,0.0225377736560506,univariate,0.0102487709765242,0.9737
Axcpt,unscaled,LH_Limbic_TempPole_7,-0.00893860920236806,0.033691877412512,multivariate,0.0109949906450615,0.8432
Axcpt,unscaled,LH_Limbic_TempPole_7,-0.0156610913137386,0.0178456291142021,contrast,0.000746219668537294,0.9438
Axcpt,unscaled,LH_Limbic_TempPole_8,-0.0227489388827035,0.0261623636643268,univariate,-0.00437133099033851,0.3394
Axcpt,unscaled,LH_Limbic_TempPole_8,-0.0670467705801841,0.0556999498749902,multivariate,-0.0147905602591014,0.3117
Axcpt,unscaled,LH_Limbic_TempPole_8,-0.05629026904471,0.0412281942446885,contrast,-0.0104192292687629,0.6606
Axcpt,unscaled,LH_Cont_Par_1,-0.000718949238911695,0.0701392736076354,univariate,0.0294528271879095,0.9519
Axcpt,unscaled,LH_Cont_Par_1,0.00130036113837112,0.0854147495601013,multivariate,0.0379176492096398,0.9652
Axcpt,unscaled,LH_Cont_Par_1,-0.00576785593973674,0.0202953612106039,contrast,0.00846482202173035,0.21
Axcpt,unscaled,LH_Cont_Par_2,-0.0151919569078144,0.0363765943705368,univariate,0.0108018516809474,0.7968
Axcpt,unscaled,LH_Cont_Par_2,-0.0062292777407895,0.0532483491926432,multivariate,0.0222831615127189,0.9268
Axcpt,unscaled,LH_Cont_Par_2,0.00236878963464596,0.0247956215630825,contrast,0.0114813098317715,0.0334000000000001
Axcpt,unscaled,LH_Cont_Par_3,-0.0739701049652862,0.018166095743937,univariate,-0.0132431845425133,0.2907
Axcpt,unscaled,LH_Cont_Par_3,-0.0550243595344288,0.0429868594566122,multivariate,0.00564174869315953,0.6043
Axcpt,unscaled,LH_Cont_Par_3,0.00971362569536439,0.0324661229807575,contrast,0.0188849332356728,0.000599999999999934
Axcpt,unscaled,LH_Cont_Par_4,-0.00568424127488847,0.060863010320459,univariate,0.0253844403917554,0.9334
Axcpt,unscaled,LH_Cont_Par_4,0.00773905429293388,0.0895477426869822,multivariate,0.0456170870763447,0.9872
Axcpt,unscaled,LH_Cont_Par_4,0.00600482534064695,0.0355645180716557,contrast,0.0202326466845893,0.0092000000000001
Axcpt,unscaled,LH_Cont_Par_5,-0.00272205078156128,0.115102887211689,univariate,0.0425593416211808,0.934
Axcpt,unscaled,LH_Cont_Par_5,0.00827157225408831,0.140016791486048,multivariate,0.059595879896104,0.9732
Axcpt,unscaled,LH_Cont_Par_5,0.00745670150737388,0.0337928303960422,contrast,0.0170365382749232,0.00120000000000009
Axcpt,unscaled,LH_Cont_Par_6,0.00567690554432969,0.0474711581822616,univariate,0.0229457672149205,0.991
Axcpt,unscaled,LH_Cont_Par_6,0.0124821334079547,0.0598930887598039,multivariate,0.0335524338737153,0.9981
Axcpt,unscaled,LH_Cont_Par_6,0.0030762284005879,0.0185305210369159,contrast,0.0106066666587948,0.00740000000000007
Axcpt,unscaled,LH_Cont_Temp_1,-0.00844502732791824,0.0401294367894645,univariate,0.0124384337688631,0.8421
Axcpt,unscaled,LH_Cont_Temp_1,-0.00473961734895405,0.0633059957172083,multivariate,0.0209527230938258,0.8948
Axcpt,unscaled,LH_Cont_Temp_1,-0.00645180623862995,0.0254135023541,contrast,0.0085142893249627,0.2926
Axcpt,unscaled,LH_Cont_OFC_1,-0.0100828504348027,0.085968349650434,univariate,0.0275533222821719,0.8704
Axcpt,unscaled,LH_Cont_OFC_1,-0.0253400886550048,0.117004562778658,multivariate,0.026045122258376,0.7686
Axcpt,unscaled,LH_Cont_OFC_1,-0.0381436564270391,0.0374720548200074,contrast,-0.00150820002379598,0.9202
Axcpt,unscaled,LH_Cont_PFCl_1,-0.0159874220006763,0.0414554406816405,univariate,0.0133824562699703,0.8156
Axcpt,unscaled,LH_Cont_PFCl_1,-0.00643798184881987,0.0611311559061142,multivariate,0.0267579586631099,0.9432
Axcpt,unscaled,LH_Cont_PFCl_1,-0.0018536223210592,0.0264323645952392,contrast,0.0133755023931395,0.0758000000000001
Axcpt,unscaled,LH_Cont_PFCl_2,0.0208440516396314,0.101231919284562,univariate,0.0523565469038262,0.9986
Axcpt,unscaled,LH_Cont_PFCl_2,0.0484981328681525,0.149465623268215,multivariate,0.0872330168706275,1
Axcpt,unscaled,LH_Cont_PFCl_2,0.0213794145152781,0.0533690335252548,contrast,0.0348764699668012,0
Axcpt,unscaled,LH_Cont_PFCl_3,-0.0189883554713991,0.0335853347905915,univariate,0.00650680344193667,0.6865
Axcpt,unscaled,LH_Cont_PFCl_3,-0.00751718546876326,0.0752970619816088,multivariate,0.0260791957103094,0.9013
Axcpt,unscaled,LH_Cont_PFCl_3,0.00319684958810063,0.046516966413436,contrast,0.0195723922683728,0.0491999999999999
Axcpt,unscaled,LH_Cont_PFCl_4,-0.0229441775414692,0.0247725759072754,univariate,0.00146996419231507,0.5521
Axcpt,unscaled,LH_Cont_PFCl_4,-0.0262311671280321,0.0331837338249934,multivariate,0.00598793624739641,0.6655
Axcpt,unscaled,LH_Cont_PFCl_4,-0.00378253304853469,0.0120247961380065,contrast,0.00451797205508134,0.2796
Axcpt,unscaled,LH_Cont_PFCl_5,0.0244245028318533,0.0917445851884024,univariate,0.0477593941504688,0.9999
Axcpt,unscaled,LH_Cont_PFCl_5,0.0452835234076094,0.133777676553997,multivariate,0.0773956579591674,1
